CUPS;Fecha;Hora;Consumo_KWh;Metodo_obtencion
ES0022000004433403RW1P;18/04/2023;5;0,106;R
ES0022000004433403RW1P;18/04/2023;6;0,165;R
ES0022000004433403RW1P;18/04/2023;7;0,187;R
ES0022000004433403RW1P;18/04/2023;8;0,193;R
ES0022000004433403RW1P;18/04/2023;9;0,136;R
ES0022000004433403RW1P;18/04/2023;10;0,593;R
ES0022000004433403RW1P;18/04/2023;11;0,325;R
ES0022000004433403RW1P;18/04/2023;12;0,463;R
ES0022000004433403RW1P;18/04/2023;13;0,740;R
ES0022000004433403RW1P;18/04/2023;14;1,129;R
ES0022000004433403RW1P;18/04/2023;15;0,886;R
ES0022000004433403RW1P;18/04/2023;16;0,258;R
ES0022000004433403RW1P;18/04/2023;17;0,181;R
ES0022000004433403RW1P;18/04/2023;18;0,205;R
ES0022000004433403RW1P;18/04/2023;19;0,315;R
ES0022000004433403RW1P;18/04/2023;20;0,232;R
ES0022000004433403RW1P;18/04/2023;21;0,309;R
ES0022000004433403RW1P;18/04/2023;22;1,165;R
ES0022000004433403RW1P;18/04/2023;23;0,325;R
ES0022000004433403RW1P;18/04/2023;24;0,188;R
ES0022000004433403RW1P;19/04/2023;1;0,205;R
ES0022000004433403RW1P;19/04/2023;2;0,186;R
ES0022000004433403RW1P;19/04/2023;3;0,121;R
ES0022000004433403RW1P;19/04/2023;4;0,145;R
ES0022000004433403RW1P;19/04/2023;5;0,112;R
ES0022000004433403RW1P;19/04/2023;6;0,145;R
ES0022000004433403RW1P;19/04/2023;7;0,114;R
ES0022000004433403RW1P;19/04/2023;8;0,176;R
ES0022000004433403RW1P;19/04/2023;9;0,220;R
ES0022000004433403RW1P;19/04/2023;10;0,581;R
ES0022000004433403RW1P;19/04/2023;11;0,342;R
ES0022000004433403RW1P;19/04/2023;12;0,818;R
ES0022000004433403RW1P;19/04/2023;13;0,778;R
ES0022000004433403RW1P;19/04/2023;14;0,879;R
ES0022000004433403RW1P;19/04/2023;15;0,350;R
ES0022000004433403RW1P;19/04/2023;16;0,394;R
ES0022000004433403RW1P;19/04/2023;17;0,479;R
ES0022000004433403RW1P;19/04/2023;18;0,367;R
ES0022000004433403RW1P;19/04/2023;19;0,341;R
ES0022000004433403RW1P;19/04/2023;20;0,242;R
ES0022000004433403RW1P;19/04/2023;21;0,250;R
ES0022000004433403RW1P;19/04/2023;22;2,088;R
ES0022000004433403RW1P;19/04/2023;23;0,835;R
ES0022000004433403RW1P;19/04/2023;24;0,210;R
ES0022000004433403RW1P;20/04/2023;1;0,129;R
ES0022000004433403RW1P;20/04/2023;2;0,124;R
ES0022000004433403RW1P;20/04/2023;3;0,147;R
ES0022000004433403RW1P;20/04/2023;4;0,125;R
ES0022000004433403RW1P;20/04/2023;5;0,118;R
ES0022000004433403RW1P;20/04/2023;6;0,158;R
ES0022000004433403RW1P;20/04/2023;7;0,143;R
ES0022000004433403RW1P;20/04/2023;8;0,179;R
ES0022000004433403RW1P;20/04/2023;9;0,162;R
ES0022000004433403RW1P;20/04/2023;10;0,291;R
ES0022000004433403RW1P;20/04/2023;11;0,258;R
ES0022000004433403RW1P;20/04/2023;12;0,445;R
ES0022000004433403RW1P;20/04/2023;13;0,338;R
ES0022000004433403RW1P;20/04/2023;14;0,542;R
ES0022000004433403RW1P;20/04/2023;15;0,295;R
ES0022000004433403RW1P;20/04/2023;16;0,238;R
ES0022000004433403RW1P;20/04/2023;17;0,315;R
ES0022000004433403RW1P;20/04/2023;18;0,319;R
ES0022000004433403RW1P;20/04/2023;19;0,354;R
ES0022000004433403RW1P;20/04/2023;20;0,318;R
ES0022000004433403RW1P;20/04/2023;21;0,304;R
ES0022000004433403RW1P;20/04/2023;22;0,820;R
ES0022000004433403RW1P;20/04/2023;23;0,427;R
ES0022000004433403RW1P;20/04/2023;24;0,188;R
ES0022000004433403RW1P;21/04/2023;1;0,188;R
ES0022000004433403RW1P;21/04/2023;2;0,192;R
ES0022000004433403RW1P;21/04/2023;3;0,164;R
ES0022000004433403RW1P;21/04/2023;4;0,166;R
ES0022000004433403RW1P;21/04/2023;5;0,180;R
ES0022000004433403RW1P;21/04/2023;6;0,184;R
ES0022000004433403RW1P;21/04/2023;7;0,168;R
ES0022000004433403RW1P;21/04/2023;8;0,325;R
ES0022000004433403RW1P;21/04/2023;9;0,211;R
ES0022000004433403RW1P;21/04/2023;10;0,674;R
ES0022000004433403RW1P;21/04/2023;11;0,729;R
ES0022000004433403RW1P;21/04/2023;12;0,573;R
ES0022000004433403RW1P;21/04/2023;13;0,216;R
ES0022000004433403RW1P;21/04/2023;14;0,458;R
ES0022000004433403RW1P;21/04/2023;15;0,429;R
ES0022000004433403RW1P;21/04/2023;16;0,288;R
ES0022000004433403RW1P;21/04/2023;17;0,206;R
ES0022000004433403RW1P;21/04/2023;18;0,194;R
ES0022000004433403RW1P;21/04/2023;19;0,350;R
ES0022000004433403RW1P;21/04/2023;20;0,334;R
ES0022000004433403RW1P;21/04/2023;21;0,330;R
ES0022000004433403RW1P;21/04/2023;22;0,919;R
ES0022000004433403RW1P;21/04/2023;23;0,476;R
ES0022000004433403RW1P;21/04/2023;24;0,467;R
ES0022000004433403RW1P;22/04/2023;1;0,332;R
ES0022000004433403RW1P;22/04/2023;2;0,145;R
ES0022000004433403RW1P;22/04/2023;3;0,152;R
ES0022000004433403RW1P;22/04/2023;4;0,137;R
ES0022000004433403RW1P;22/04/2023;5;0,122;R
ES0022000004433403RW1P;22/04/2023;6;0,114;R
ES0022000004433403RW1P;22/04/2023;7;0,109;R
ES0022000004433403RW1P;22/04/2023;8;0,128;R
ES0022000004433403RW1P;22/04/2023;9;0,134;R
ES0022000004433403RW1P;22/04/2023;10;0,339;R
ES0022000004433403RW1P;22/04/2023;11;0,519;R
ES0022000004433403RW1P;22/04/2023;12;0,327;R
ES0022000004433403RW1P;22/04/2023;13;0,430;R
ES0022000004433403RW1P;22/04/2023;14;2,101;R
ES0022000004433403RW1P;22/04/2023;15;1,026;R
ES0022000004433403RW1P;22/04/2023;16;0,352;R
ES0022000004433403RW1P;22/04/2023;17;0,151;R
ES0022000004433403RW1P;22/04/2023;18;0,137;R
ES0022000004433403RW1P;22/04/2023;19;0,134;R
ES0022000004433403RW1P;22/04/2023;20;0,135;R
ES0022000004433403RW1P;22/04/2023;21;0,132;R
ES0022000004433403RW1P;22/04/2023;22;0,129;R
ES0022000004433403RW1P;22/04/2023;23;0,242;R
ES0022000004433403RW1P;22/04/2023;24;0,254;R
ES0022000004433403RW1P;23/04/2023;1;0,247;R
ES0022000004433403RW1P;23/04/2023;2;0,138;R
ES0022000004433403RW1P;23/04/2023;3;0,129;R
ES0022000004433403RW1P;23/04/2023;4;0,119;R
ES0022000004433403RW1P;23/04/2023;5;0,117;R
ES0022000004433403RW1P;23/04/2023;6;0,239;R
ES0022000004433403RW1P;23/04/2023;7;0,167;R
ES0022000004433403RW1P;23/04/2023;8;0,129;R
ES0022000004433403RW1P;23/04/2023;9;0,136;R
ES0022000004433403RW1P;23/04/2023;10;0,194;R
ES0022000004433403RW1P;23/04/2023;11;0,354;R
ES0022000004433403RW1P;23/04/2023;12;0,207;R
ES0022000004433403RW1P;23/04/2023;13;0,116;R
ES0022000004433403RW1P;23/04/2023;14;0,117;R
ES0022000004433403RW1P;23/04/2023;15;0,116;R
ES0022000004433403RW1P;23/04/2023;16;0,342;R
ES0022000004433403RW1P;23/04/2023;17;1,433;R
ES0022000004433403RW1P;23/04/2023;18;0,861;R
ES0022000004433403RW1P;23/04/2023;19;0,921;R
ES0022000004433403RW1P;23/04/2023;20;2,354;R
ES0022000004433403RW1P;23/04/2023;21;2,005;R
ES0022000004433403RW1P;23/04/2023;22;1,290;R
ES0022000004433403RW1P;23/04/2023;23;0,558;R
ES0022000004433403RW1P;23/04/2023;24;0,794;R
ES0022000004433403RW1P;24/04/2023;1;0,900;R
ES0022000004433403RW1P;24/04/2023;2;0,654;R
ES0022000004433403RW1P;24/04/2023;3;0,135;R
ES0022000004433403RW1P;24/04/2023;4;0,143;R
ES0022000004433403RW1P;24/04/2023;5;0,209;R
ES0022000004433403RW1P;24/04/2023;6;0,175;R
ES0022000004433403RW1P;24/04/2023;7;0,141;R
ES0022000004433403RW1P;24/04/2023;8;0,205;R
ES0022000004433403RW1P;24/04/2023;9;0,256;R
ES0022000004433403RW1P;24/04/2023;10;0,362;R
ES0022000004433403RW1P;24/04/2023;11;0,419;R
ES0022000004433403RW1P;24/04/2023;12;0,404;R
ES0022000004433403RW1P;24/04/2023;13;0,647;R
ES0022000004433403RW1P;24/04/2023;14;0,254;R
ES0022000004433403RW1P;24/04/2023;15;0,432;R
ES0022000004433403RW1P;24/04/2023;16;0,533;R
ES0022000004433403RW1P;24/04/2023;17;1,167;R
ES0022000004433403RW1P;24/04/2023;18;1,247;R
ES0022000004433403RW1P;24/04/2023;19;0,283;R
ES0022000004433403RW1P;24/04/2023;20;0,264;R
ES0022000004433403RW1P;24/04/2023;21;0,513;R
ES0022000004433403RW1P;24/04/2023;22;0,568;R
ES0022000004433403RW1P;24/04/2023;23;0,337;R
ES0022000004433403RW1P;24/04/2023;24;0,268;R
ES0022000004433403RW1P;25/04/2023;1;0,156;R
ES0022000004433403RW1P;25/04/2023;2;0,180;R
ES0022000004433403RW1P;25/04/2023;3;0,207;R
ES0022000004433403RW1P;25/04/2023;4;0,136;R
ES0022000004433403RW1P;25/04/2023;5;0,142;R
ES0022000004433403RW1P;25/04/2023;6;0,127;R
ES0022000004433403RW1P;25/04/2023;7;0,122;R
ES0022000004433403RW1P;25/04/2023;8;0,194;R
ES0022000004433403RW1P;25/04/2023;9;0,336;R
ES0022000004433403RW1P;25/04/2023;10;0,848;R
ES0022000004433403RW1P;25/04/2023;11;0,731;R
ES0022000004433403RW1P;25/04/2023;12;0,836;R
ES0022000004433403RW1P;25/04/2023;13;0,395;R
ES0022000004433403RW1P;25/04/2023;14;0,387;R
ES0022000004433403RW1P;25/04/2023;15;0,261;R
ES0022000004433403RW1P;25/04/2023;16;0,329;R
ES0022000004433403RW1P;25/04/2023;17;0,384;R
ES0022000004433403RW1P;25/04/2023;18;0,340;R
ES0022000004433403RW1P;25/04/2023;19;0,230;R
ES0022000004433403RW1P;25/04/2023;20;0,248;R
ES0022000004433403RW1P;25/04/2023;21;0,981;R
ES0022000004433403RW1P;25/04/2023;22;0,421;R
ES0022000004433403RW1P;25/04/2023;23;0,262;R
ES0022000004433403RW1P;25/04/2023;24;0,130;R
ES0022000004433403RW1P;26/04/2023;1;0,137;R
ES0022000004433403RW1P;26/04/2023;2;0,132;R
ES0022000004433403RW1P;26/04/2023;3;0,127;R
ES0022000004433403RW1P;26/04/2023;4;0,116;R
ES0022000004433403RW1P;26/04/2023;5;0,119;R
ES0022000004433403RW1P;26/04/2023;6;0,116;R
ES0022000004433403RW1P;26/04/2023;7;0,117;R
ES0022000004433403RW1P;26/04/2023;8;0,190;R
ES0022000004433403RW1P;26/04/2023;9;0,198;R
ES0022000004433403RW1P;26/04/2023;10;0,358;R
ES0022000004433403RW1P;26/04/2023;11;0,266;R
ES0022000004433403RW1P;26/04/2023;12;0,386;R
ES0022000004433403RW1P;26/04/2023;13;0,428;R
ES0022000004433403RW1P;26/04/2023;14;1,558;R
ES0022000004433403RW1P;26/04/2023;15;0,812;R
ES0022000004433403RW1P;26/04/2023;16;0,380;R
ES0022000004433403RW1P;26/04/2023;17;0,296;R
ES0022000004433403RW1P;26/04/2023;18;0,211;R
ES0022000004433403RW1P;26/04/2023;19;0,196;R
ES0022000004433403RW1P;26/04/2023;20;0,292;R
ES0022000004433403RW1P;26/04/2023;21;1,130;R
ES0022000004433403RW1P;26/04/2023;22;0,466;R
ES0022000004433403RW1P;26/04/2023;23;0,342;R
ES0022000004433403RW1P;26/04/2023;24;0,300;R
ES0022000004433403RW1P;27/04/2023;1;0,163;R
ES0022000004433403RW1P;27/04/2023;2;0,147;R
ES0022000004433403RW1P;27/04/2023;3;0,141;R
ES0022000004433403RW1P;27/04/2023;4;0,133;R
ES0022000004433403RW1P;27/04/2023;5;0,134;R
ES0022000004433403RW1P;27/04/2023;6;0,133;R
ES0022000004433403RW1P;27/04/2023;7;0,131;R
ES0022000004433403RW1P;27/04/2023;8;0,189;R
ES0022000004433403RW1P;27/04/2023;9;0,153;R
ES0022000004433403RW1P;27/04/2023;10;0,311;R
ES0022000004433403RW1P;27/04/2023;11;0,669;R
ES0022000004433403RW1P;27/04/2023;12;0,442;R
ES0022000004433403RW1P;27/04/2023;13;0,365;R
ES0022000004433403RW1P;27/04/2023;14;1,099;R
ES0022000004433403RW1P;27/04/2023;15;0,322;R
ES0022000004433403RW1P;27/04/2023;16;0,360;R
ES0022000004433403RW1P;27/04/2023;17;0,497;R
ES0022000004433403RW1P;27/04/2023;18;0,856;R
ES0022000004433403RW1P;27/04/2023;19;0,993;R
ES0022000004433403RW1P;27/04/2023;20;0,840;R
ES0022000004433403RW1P;27/04/2023;21;0,331;R
ES0022000004433403RW1P;27/04/2023;22;0,639;R
ES0022000004433403RW1P;27/04/2023;23;0,369;R
ES0022000004433403RW1P;27/04/2023;24;0,312;R
ES0022000004433403RW1P;28/04/2023;1;0,207;R
ES0022000004433403RW1P;28/04/2023;2;0,202;R
ES0022000004433403RW1P;28/04/2023;3;0,120;R
ES0022000004433403RW1P;28/04/2023;4;0,129;R
ES0022000004433403RW1P;28/04/2023;5;0,135;R
ES0022000004433403RW1P;28/04/2023;6;0,135;R
ES0022000004433403RW1P;28/04/2023;7;0,164;R
ES0022000004433403RW1P;28/04/2023;8;0,246;R
ES0022000004433403RW1P;28/04/2023;9;0,164;R
ES0022000004433403RW1P;28/04/2023;10;0,250;R
ES0022000004433403RW1P;28/04/2023;11;0,213;R
ES0022000004433403RW1P;28/04/2023;12;0,224;R
ES0022000004433403RW1P;28/04/2023;13;0,293;R
ES0022000004433403RW1P;28/04/2023;14;0,623;R
ES0022000004433403RW1P;28/04/2023;15;0,340;R
ES0022000004433403RW1P;28/04/2023;16;0,239;R
ES0022000004433403RW1P;28/04/2023;17;0,151;R
ES0022000004433403RW1P;28/04/2023;18;0,133;R
ES0022000004433403RW1P;28/04/2023;19;0,137;R
ES0022000004433403RW1P;28/04/2023;20;0,170;R
ES0022000004433403RW1P;28/04/2023;21;0,199;R
ES0022000004433403RW1P;28/04/2023;22;0,185;R
ES0022000004433403RW1P;28/04/2023;23;0,138;R
ES0022000004433403RW1P;28/04/2023;24;0,156;R
ES0022000004433403RW1P;29/04/2023;1;0,113;R
ES0022000004433403RW1P;29/04/2023;2;0,142;R
ES0022000004433403RW1P;29/04/2023;3;0,120;R
ES0022000004433403RW1P;29/04/2023;4;0,117;R
ES0022000004433403RW1P;29/04/2023;5;0,138;R
ES0022000004433403RW1P;29/04/2023;6;0,128;R
ES0022000004433403RW1P;29/04/2023;7;0,118;R
ES0022000004433403RW1P;29/04/2023;8;0,118;R
ES0022000004433403RW1P;29/04/2023;9;0,132;R
ES0022000004433403RW1P;29/04/2023;10;0,144;R
ES0022000004433403RW1P;29/04/2023;11;0,265;R
ES0022000004433403RW1P;29/04/2023;12;0,382;R
ES0022000004433403RW1P;29/04/2023;13;0,579;R
ES0022000004433403RW1P;29/04/2023;14;1,890;R
ES0022000004433403RW1P;29/04/2023;15;1,126;R
ES0022000004433403RW1P;29/04/2023;16;0,954;R
ES0022000004433403RW1P;29/04/2023;17;0,481;R
ES0022000004433403RW1P;29/04/2023;18;0,419;R
ES0022000004433403RW1P;29/04/2023;19;0,322;R
ES0022000004433403RW1P;29/04/2023;20;0,402;R
ES0022000004433403RW1P;29/04/2023;21;0,635;R
ES0022000004433403RW1P;29/04/2023;22;0,471;R
ES0022000004433403RW1P;29/04/2023;23;0,546;R
ES0022000004433403RW1P;29/04/2023;24;0,797;R
ES0022000004433403RW1P;30/04/2023;1;0,685;R
ES0022000004433403RW1P;30/04/2023;2;0,161;R
ES0022000004433403RW1P;30/04/2023;3;0,120;R
ES0022000004433403RW1P;30/04/2023;4;0,145;R
ES0022000004433403RW1P;30/04/2023;5;0,132;R
ES0022000004433403RW1P;30/04/2023;6;0,121;R
ES0022000004433403RW1P;30/04/2023;7;0,151;R
ES0022000004433403RW1P;30/04/2023;8;0,119;R
ES0022000004433403RW1P;30/04/2023;9;0,139;R
ES0022000004433403RW1P;30/04/2023;10;0,154;R
ES0022000004433403RW1P;30/04/2023;11;0,454;R
ES0022000004433403RW1P;30/04/2023;12;0,252;R
ES0022000004433403RW1P;30/04/2023;13;0,129;R
ES0022000004433403RW1P;30/04/2023;14;0,153;R
ES0022000004433403RW1P;30/04/2023;15;0,131;R
ES0022000004433403RW1P;30/04/2023;16;0,150;R
ES0022000004433403RW1P;30/04/2023;17;0,131;R
ES0022000004433403RW1P;30/04/2023;18;0,516;R
ES0022000004433403RW1P;30/04/2023;19;0,395;R
ES0022000004433403RW1P;30/04/2023;20;0,319;R
ES0022000004433403RW1P;30/04/2023;21;0,519;R
ES0022000004433403RW1P;30/04/2023;22;1,518;R
ES0022000004433403RW1P;30/04/2023;23;0,980;R
ES0022000004433403RW1P;30/04/2023;24;0,414;R
ES0022000004433403RW1P;01/05/2023;1;0,290;R
ES0022000004433403RW1P;01/05/2023;2;0,183;R
ES0022000004433403RW1P;01/05/2023;3;0,139;R
ES0022000004433403RW1P;01/05/2023;4;0,144;R
ES0022000004433403RW1P;01/05/2023;5;0,134;R
ES0022000004433403RW1P;01/05/2023;6;0,136;R
ES0022000004433403RW1P;01/05/2023;7;0,148;R
ES0022000004433403RW1P;01/05/2023;8;0,129;R
ES0022000004433403RW1P;01/05/2023;9;0,151;R
ES0022000004433403RW1P;01/05/2023;10;0,124;R
ES0022000004433403RW1P;01/05/2023;11;0,229;R
ES0022000004433403RW1P;01/05/2023;12;0,335;R
ES0022000004433403RW1P;01/05/2023;13;0,419;R
ES0022000004433403RW1P;01/05/2023;14;0,321;R
ES0022000004433403RW1P;01/05/2023;15;0,892;R
ES0022000004433403RW1P;01/05/2023;16;0,832;R
ES0022000004433403RW1P;01/05/2023;17;0,977;R
ES0022000004433403RW1P;01/05/2023;18;0,429;R
ES0022000004433403RW1P;01/05/2023;19;0,335;R
ES0022000004433403RW1P;01/05/2023;20;0,221;R
ES0022000004433403RW1P;01/05/2023;21;0,227;R
ES0022000004433403RW1P;01/05/2023;22;0,819;R
ES0022000004433403RW1P;01/05/2023;23;0,647;R
ES0022000004433403RW1P;01/05/2023;24;0,255;R
ES0022000004433403RW1P;02/05/2023;1;0,243;R
ES0022000004433403RW1P;02/05/2023;2;0,296;R
ES0022000004433403RW1P;02/05/2023;3;0,195;R
ES0022000004433403RW1P;02/05/2023;4;0,191;R
ES0022000004433403RW1P;02/05/2023;5;0,189;R
ES0022000004433403RW1P;02/05/2023;6;0,167;R
ES0022000004433403RW1P;02/05/2023;7;0,192;R
ES0022000004433403RW1P;02/05/2023;8;0,274;R
ES0022000004433403RW1P;02/05/2023;9;0,405;R
ES0022000004433403RW1P;02/05/2023;10;0,147;R
ES0022000004433403RW1P;02/05/2023;11;0,127;R
ES0022000004433403RW1P;02/05/2023;12;0,171;R
ES0022000004433403RW1P;02/05/2023;13;0,158;R
ES0022000004433403RW1P;02/05/2023;14;0,216;R
ES0022000004433403RW1P;02/05/2023;15;0,227;R
ES0022000004433403RW1P;02/05/2023;16;0,360;R
ES0022000004433403RW1P;02/05/2023;17;0,329;R
ES0022000004433403RW1P;02/05/2023;18;0,284;R
ES0022000004433403RW1P;02/05/2023;19;0,286;R
ES0022000004433403RW1P;02/05/2023;20;0,205;R
ES0022000004433403RW1P;02/05/2023;21;0,195;R
ES0022000004433403RW1P;02/05/2023;22;0,319;R
ES0022000004433403RW1P;02/05/2023;23;0,356;R
ES0022000004433403RW1P;02/05/2023;24;0,334;R
ES0022000004433403RW1P;03/05/2023;1;0,276;R
ES0022000004433403RW1P;03/05/2023;2;0,159;R
ES0022000004433403RW1P;03/05/2023;3;0,142;R
ES0022000004433403RW1P;03/05/2023;4;0,141;R
ES0022000004433403RW1P;03/05/2023;5;0,136;R
ES0022000004433403RW1P;03/05/2023;6;0,133;R
ES0022000004433403RW1P;03/05/2023;7;0,131;R
ES0022000004433403RW1P;03/05/2023;8;0,188;R
ES0022000004433403RW1P;03/05/2023;9;0,318;R
ES0022000004433403RW1P;03/05/2023;10;0,263;R
ES0022000004433403RW1P;03/05/2023;11;0,292;R
ES0022000004433403RW1P;03/05/2023;12;0,334;R
ES0022000004433403RW1P;03/05/2023;13;2,958;R
ES0022000004433403RW1P;03/05/2023;14;2,929;R
ES0022000004433403RW1P;03/05/2023;15;1,727;R
ES0022000004433403RW1P;03/05/2023;16;0,282;R
ES0022000004433403RW1P;03/05/2023;17;0,244;R
ES0022000004433403RW1P;03/05/2023;18;0,226;R
ES0022000004433403RW1P;03/05/2023;19;0,201;R
ES0022000004433403RW1P;03/05/2023;20;0,881;R
ES0022000004433403RW1P;03/05/2023;21;0,742;R
ES0022000004433403RW1P;03/05/2023;22;0,314;R
ES0022000004433403RW1P;03/05/2023;23;0,258;R
ES0022000004433403RW1P;03/05/2023;24;0,218;R
ES0022000004433403RW1P;04/05/2023;1;0,137;R
ES0022000004433403RW1P;04/05/2023;2;0,132;R
ES0022000004433403RW1P;04/05/2023;3;0,138;R
ES0022000004433403RW1P;04/05/2023;4;0,123;R
ES0022000004433403RW1P;04/05/2023;5;0,129;R
ES0022000004433403RW1P;04/05/2023;6;0,127;R
ES0022000004433403RW1P;04/05/2023;7;0,127;R
ES0022000004433403RW1P;04/05/2023;8;0,182;R
ES0022000004433403RW1P;04/05/2023;9;0,153;R
ES0022000004433403RW1P;04/05/2023;10;0,209;R
ES0022000004433403RW1P;04/05/2023;11;0,687;R
ES0022000004433403RW1P;04/05/2023;12;0,716;R
ES0022000004433403RW1P;04/05/2023;13;1,319;R
ES0022000004433403RW1P;04/05/2023;14;0,401;R
ES0022000004433403RW1P;04/05/2023;15;0,425;R
ES0022000004433403RW1P;04/05/2023;16;1,041;R
ES0022000004433403RW1P;04/05/2023;17;0,600;R
ES0022000004433403RW1P;04/05/2023;18;0,257;R
ES0022000004433403RW1P;04/05/2023;19;0,265;R
ES0022000004433403RW1P;04/05/2023;20;0,271;R
ES0022000004433403RW1P;04/05/2023;21;0,475;R
ES0022000004433403RW1P;04/05/2023;22;0,619;R
ES0022000004433403RW1P;04/05/2023;23;0,431;R
ES0022000004433403RW1P;04/05/2023;24;0,317;R
ES0022000004433403RW1P;05/05/2023;1;0,196;R
ES0022000004433403RW1P;05/05/2023;2;0,170;R
ES0022000004433403RW1P;05/05/2023;3;0,122;R
ES0022000004433403RW1P;05/05/2023;4;0,145;R
ES0022000004433403RW1P;05/05/2023;5;0,133;R
ES0022000004433403RW1P;05/05/2023;6;0,139;R
ES0022000004433403RW1P;05/05/2023;7;0,130;R
ES0022000004433403RW1P;05/05/2023;8;0,204;R
ES0022000004433403RW1P;05/05/2023;9;0,231;R
ES0022000004433403RW1P;05/05/2023;10;0,322;R
ES0022000004433403RW1P;05/05/2023;11;0,227;R
ES0022000004433403RW1P;05/05/2023;12;0,205;R
ES0022000004433403RW1P;05/05/2023;13;0,256;R
ES0022000004433403RW1P;05/05/2023;14;1,338;R
ES0022000004433403RW1P;05/05/2023;15;0,781;R
ES0022000004433403RW1P;05/05/2023;16;0,180;R
ES0022000004433403RW1P;05/05/2023;17;0,152;R
ES0022000004433403RW1P;05/05/2023;18;0,138;R
ES0022000004433403RW1P;05/05/2023;19;0,169;R
ES0022000004433403RW1P;05/05/2023;20;0,157;R
ES0022000004433403RW1P;05/05/2023;21;0,405;R
ES0022000004433403RW1P;05/05/2023;22;0,919;R
ES0022000004433403RW1P;05/05/2023;23;0,403;R
ES0022000004433403RW1P;05/05/2023;24;0,285;R
ES0022000004433403RW1P;06/05/2023;1;0,259;R
ES0022000004433403RW1P;06/05/2023;2;0,182;R
ES0022000004433403RW1P;06/05/2023;3;0,192;R
ES0022000004433403RW1P;06/05/2023;4;0,176;R
ES0022000004433403RW1P;06/05/2023;5;0,185;R
ES0022000004433403RW1P;06/05/2023;6;0,169;R
ES0022000004433403RW1P;06/05/2023;7;0,193;R
ES0022000004433403RW1P;06/05/2023;8;0,166;R
ES0022000004433403RW1P;06/05/2023;9;0,199;R
ES0022000004433403RW1P;06/05/2023;10;0,253;R
ES0022000004433403RW1P;06/05/2023;11;0,173;R
ES0022000004433403RW1P;06/05/2023;12;0,187;R
ES0022000004433403RW1P;06/05/2023;13;0,358;R
ES0022000004433403RW1P;06/05/2023;14;0,182;R
ES0022000004433403RW1P;06/05/2023;15;0,194;R
ES0022000004433403RW1P;06/05/2023;16;0,194;R
ES0022000004433403RW1P;06/05/2023;17;0,136;R
ES0022000004433403RW1P;06/05/2023;18;0,172;R
ES0022000004433403RW1P;06/05/2023;19;0,233;R
ES0022000004433403RW1P;06/05/2023;20;0,277;R
ES0022000004433403RW1P;06/05/2023;21;0,160;R
ES0022000004433403RW1P;06/05/2023;22;0,146;R
ES0022000004433403RW1P;06/05/2023;23;0,116;R
ES0022000004433403RW1P;06/05/2023;24;0,149;R
ES0022000004433403RW1P;07/05/2023;1;0,117;R
ES0022000004433403RW1P;07/05/2023;2;0,206;R
ES0022000004433403RW1P;07/05/2023;3;0,180;R
ES0022000004433403RW1P;07/05/2023;4;0,123;R
ES0022000004433403RW1P;07/05/2023;5;0,132;R
ES0022000004433403RW1P;07/05/2023;6;0,142;R
ES0022000004433403RW1P;07/05/2023;7;0,117;R
ES0022000004433403RW1P;07/05/2023;8;0,135;R
ES0022000004433403RW1P;07/05/2023;9;0,148;R
ES0022000004433403RW1P;07/05/2023;10;0,199;R
ES0022000004433403RW1P;07/05/2023;11;0,816;R
ES0022000004433403RW1P;07/05/2023;12;0,537;R
ES0022000004433403RW1P;07/05/2023;13;0,587;R
ES0022000004433403RW1P;07/05/2023;14;0,158;R
ES0022000004433403RW1P;07/05/2023;15;0,136;R
ES0022000004433403RW1P;07/05/2023;16;0,131;R
ES0022000004433403RW1P;07/05/2023;17;0,421;R
ES0022000004433403RW1P;07/05/2023;18;0,236;R
ES0022000004433403RW1P;07/05/2023;19;0,255;R
ES0022000004433403RW1P;07/05/2023;20;0,763;R
ES0022000004433403RW1P;07/05/2023;21;1,586;R
ES0022000004433403RW1P;07/05/2023;22;0,521;R
ES0022000004433403RW1P;07/05/2023;23;0,330;R
ES0022000004433403RW1P;07/05/2023;24;0,202;R
ES0022000004433403RW1P;08/05/2023;1;0,184;R
ES0022000004433403RW1P;08/05/2023;2;0,187;R
ES0022000004433403RW1P;08/05/2023;3;0,128;R
ES0022000004433403RW1P;08/05/2023;4;0,119;R
ES0022000004433403RW1P;08/05/2023;5;0,142;R
ES0022000004433403RW1P;08/05/2023;6;0,133;R
ES0022000004433403RW1P;08/05/2023;7;0,119;R
ES0022000004433403RW1P;08/05/2023;8;0,160;R
ES0022000004433403RW1P;08/05/2023;9;0,306;R
ES0022000004433403RW1P;08/05/2023;10;0,364;R
ES0022000004433403RW1P;08/05/2023;11;0,292;R
ES0022000004433403RW1P;08/05/2023;12;0,450;R
ES0022000004433403RW1P;08/05/2023;13;1,117;R
ES0022000004433403RW1P;08/05/2023;14;2,215;R
ES0022000004433403RW1P;08/05/2023;15;0,911;R
ES0022000004433403RW1P;08/05/2023;16;0,330;R
ES0022000004433403RW1P;08/05/2023;17;0,278;R
ES0022000004433403RW1P;08/05/2023;18;0,285;R
ES0022000004433403RW1P;08/05/2023;19;1,008;R
ES0022000004433403RW1P;08/05/2023;20;1,015;R
ES0022000004433403RW1P;08/05/2023;21;0,967;R
ES0022000004433403RW1P;08/05/2023;22;0,332;R
